TITLE: Physical variables - lake profile additional logger system from Feresjön, southern Sweden
SITES STATION: Asa Research Station
TIME PERIOD: 2017-08-17 - 2017-11-15
TIME RESOLUTION: 30 Minutes
TIME ZONE: UTC +1
SAMPLING POINT: Floating platform
LATITUDE: 57.17743
LONGITUDE: 14.80762
ALTITUDE: 194.91 m a.s.l.

FILE RETRIEVED FROM: https://data.fieldsites.se 
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

COMMENTS: Deployed O2 (Dissolved Oxygen) sensors @-1 and @-10m. O2 calculated based on Garcia and Gordon (1992): https://doi.org/10.4319/lo.1992.37.6.1307. Due to an error in the original calculation of O2_-10m, all values have been replaced with NaNs. O2_-10m data from any previously downloaded versions of this dataset should not be used.

PARAMETERS & UNITS: O2 (mg L-1), O2SAT (%), TW (°C)

PARAMETER AND COLUMN INFO:
TIMESTAMP - Time in [YYYY-MM-DD hh:mm] UTC+1
O2_-1m - Dissolved Oxygen (mg L-1). Aanderaa optode @-1m. Calculated based on [O2SAT_-1m] and [TW_O2_-1m]. 30 min average from 2 min readings.
O2SAT_-1m - Oxygen saturation (%) Aanderaa optode @-1m. 30 min average from 2 min readings.
TW_O2_-1m - Water temperature (°C). Aanderaa optode @-1m. 30 min average from 2 min readings.
O2_-10m - Dissolved Oxygen (mg L-1). Aanderaa optode @-10m. Calculated based on [O2SAT_-10m] and [TW_O2_-10m]. 30 min average from 2 min readings.
O2SAT_-10m - Oxygen saturation (%) Aanderaa optode @-10m. 30 min average from 2 min readings.
TW_O2_-10m - Water temperature (°C). Aanderaa optode @-10m. 30 min average from 2 min readings.
####
TIMESTAMP,TW_O2_-1m,O2SAT_-1m,O2_-1m,TW_O2_-10m,O2SAT_-10m,O2_-10m
2017-09-04 19:30,16.7835,85.6,8.137,8.0378,0.0954,NaN
2017-09-04 20:00,16.7763,85.59,8.1395,8.0131,0.0973,NaN
2017-09-04 20:30,16.7828,85.5466,8.1356,8.0485,0.0948,NaN
2017-09-04 21:00,16.7736,85.5766,8.1406,8.0038,0.0937,NaN
2017-09-04 21:30,16.765,85.5083,8.1382,7.9694,0.0945,NaN
2017-09-04 22:00,16.7583,85.315,8.1235,8.0056,0.0937,NaN
2017-09-04 22:30,16.7518,85.2666,8.1225,8.0306,0.0942,NaN
2017-09-04 23:00,16.7418,85.2283,8.1227,7.9861,0.0948,NaN
2017-09-04 23:30,16.7306,85.2283,8.1261,7.9677,0.0928,NaN
2017-09-05 00:00,16.7248,85.085,8.1144,7.9831,0.0958,NaN
2017-09-05 00:30,16.7135,85.1333,8.1225,8.0024,0.0957,NaN
2017-09-05 01:00,16.7066,85.2216,8.1312,8.0341,0.0948,NaN
2017-09-05 01:30,16.7,85.115,8.1206,8.0778,0.0922,NaN
2017-09-05 02:00,16.6905,85.105,8.1209,8.0788,0.091,NaN
2017-09-05 02:30,16.6858,85.03,8.1157,8.0368,0.0917,NaN
2017-09-05 03:00,16.6805,84.91,8.1084,8.0017,0.0908,NaN
2017-09-05 03:30,16.6728,84.7233,8.0936,8.0366,0.0898,NaN
2017-09-05 04:00,16.6608,84.79,8.1023,8.0289,0.0916,NaN
2017-09-05 04:30,16.654,84.725,8.0979,7.9852,0.0918,NaN
2017-09-05 05:00,16.6526,84.715,8.099,7.9832,0.0933,NaN
2017-09-05 05:30,16.636,84.8366,8.1159,7.985,0.0925,NaN
2017-09-05 06:00,16.6345,84.85,8.1182,7.9921,0.0933,NaN
2017-09-05 06:30,16.619,84.9666,8.1331,8.0122,0.0934,NaN
2017-09-05 07:00,16.6226,85.0166,8.1384,8.0206,0.0938,NaN
2017-09-05 07:30,16.61,85.2266,8.162,8.0628,0.0909,NaN
2017-09-05 08:00,16.6121,85.2883,8.1681,8.0756,0.0912,NaN
2017-09-05 08:30,16.616,85.44,8.1821,8.0178,0.0935,NaN
2017-09-05 09:00,16.6205,85.55,8.1921,7.9931,0.0933,NaN
2017-09-05 09:30,16.6198,85.72,8.2098,8.0004,0.0934,NaN
2017-09-05 10:00,16.6221,86.0366,8.241,8.0162,0.0935,NaN
2017-09-05 10:30,16.6375,86.2033,8.2555,8.0142,0.0916,NaN
2017-09-05 11:00,16.644,86.2216,8.2567,8.0065,0.0935,NaN
2017-09-05 11:30,16.641,86.185,8.2543,7.9803,0.0922,NaN
2017-09-05 12:00,16.6458,86.1333,8.2491,7.9748,0.0914,NaN
2017-09-05 12:30,16.6525,86.19,8.2542,7.9974,0.0937,NaN
2017-09-05 13:00,16.6621,86.2983,8.2633,8.0019,0.0927,NaN
2017-09-05 13:30,16.6793,86.4083,8.2692,8.0054,0.0935,NaN
2017-09-05 14:00,16.6928,86.265,8.2518,7.9955,0.0946,NaN
2017-09-05 14:30,16.7061,86.3483,8.2563,7.9885,0.0945,NaN
2017-09-05 15:00,16.7286,86.3783,8.2558,8.0296,0.0933,NaN
2017-09-05 15:30,16.7285,86.365,8.2548,8.0491,0.0937,NaN
2017-09-05 16:00,16.7198,86.3783,8.2574,8.0368,0.0905,NaN
2017-09-05 16:30,16.7115,86.4233,8.2633,7.9951,0.0915,NaN
2017-09-05 17:00,16.6945,86.415,8.2658,7.9777,0.0928,NaN
2017-09-05 17:30,16.6818,86.0183,8.2302,7.9851,0.0928,NaN
2017-09-05 18:00,16.6676,86.025,8.2327,7.999,0.0918,NaN
2017-09-05 18:30,16.6528,85.9266,8.2254,7.9637,0.0925,NaN
2017-09-05 19:00,16.6438,85.9516,8.2288,7.9529,0.0942,NaN
2017-09-05 19:30,16.6378,86.2066,8.254,7.9854,0.0918,NaN
2017-09-05 20:00,16.6286,86.0633,8.2421,8.0197,0.0905,NaN
2017-09-05 20:30,16.6211,85.9466,8.2318,8.0371,0.0912,NaN
2017-09-05 21:00,16.6153,85.865,8.2238,7.9641,0.0926,NaN
2017-09-05 21:30,16.6085,85.7483,8.2141,7.9713,0.0941,NaN
2017-09-05 22:00,16.6036,85.5666,8.1962,7.9945,0.0924,NaN
2017-09-05 22:30,16.5986,85.4983,8.1895,7.9573,0.0943,NaN
2017-09-05 23:00,16.5875,85.565,8.1956,7.9522,0.093,NaN
2017-09-05 23:30,16.5818,85.5383,8.1925,7.994,0.0932,NaN
2017-09-06 00:00,16.5711,85.42,8.1805,7.987,0.0905,NaN
2017-09-06 00:30,16.5675,85.14,8.1541,7.9626,0.0946,NaN
2017-09-06 01:00,16.5576,84.99,8.1393,7.9873,0.0924,NaN
2017-09-06 01:30,16.545,85.005,8.1406,8.0031,0.0916,NaN
2017-09-06 02:00,16.5428,84.9516,8.1332,8.0403,0.0906,NaN
2017-09-06 02:30,16.53,85.055,8.1426,7.9929,0.0925,NaN
2017-09-06 03:00,16.5168,85.04,8.1409,7.9959,0.0915,NaN
2017-09-06 03:30,16.5101,84.9366,8.1295,7.9705,0.0913,NaN
2017-09-06 04:00,16.5081,84.82,8.1179,7.9693,0.0913,NaN
2017-09-06 04:30,16.5001,84.7416,8.1095,7.9304,0.0923,NaN
2017-09-06 05:00,16.4886,84.705,8.1058,7.9503,0.0933,NaN
2017-09-06 05:30,16.483,84.5116,8.0864,7.9843,0.0923,NaN
2017-09-06 06:00,16.4696,84.4766,8.0822,8.0178,0.0908,NaN
2017-09-06 06:30,16.4625,84.5033,8.0864,8.036,0.0916,NaN
2017-09-06 07:00,16.4541,84.5116,8.0884,7.9849,0.0925,NaN
2017-09-06 07:30,16.4436,84.4816,8.0864,7.9539,0.0912,NaN
2017-09-06 08:00,16.4345,84.4633,8.0839,7.9649,0.089,NaN
2017-09-06 08:30,16.4316,84.4583,8.0818,7.9718,0.0894,NaN
2017-09-06 09:00,16.4231,84.355,8.0714,7.9689,0.091,NaN
2017-09-06 09:30,16.4173,84.4166,8.0777,7.9844,0.092,NaN
2017-09-06 10:00,16.4096,84.36,8.0724,7.9612,0.092,NaN
2017-09-06 10:30,16.407,84.3633,8.0717,7.9684,0.0923,NaN
2017-09-06 11:00,16.3993,84.24,8.0587,7.9531,0.0913,NaN
2017-09-06 11:30,16.3708,84.2966,8.0663,7.9278,,NaN
2017-09-06 12:00,16.382,84.1966,8.052,7.9109,,NaN
2017-09-06 12:30,16.3755,84.1366,8.0457,7.9074,,NaN
2017-09-06 13:00,16.356,84.3683,8.0697,7.9062,0.0982,NaN
2017-09-06 13:30,16.3535,84.49,8.0807,7.9189,0.0982,NaN
2017-09-06 14:00,16.3473,84.53,8.0849,7.9018,0.0963,NaN
2017-09-06 14:30,16.3373,84.6766,8.0983,7.9284,0.0937,NaN
2017-09-06 15:00,16.3306,84.6416,8.0929,7.9647,0.0924,NaN
2017-09-06 15:30,16.321,84.575,8.0869,7.929,0.093,NaN
2017-09-06 16:00,16.3015,84.6983,8.1009,7.907,0.0937,NaN
2017-09-06 16:30,16.2896,84.7316,8.1056,7.9456,0.0942,NaN
2017-09-06 17:00,16.2741,84.7866,8.1127,7.9136,0.095,NaN
2017-09-06 17:30,16.261,84.8066,8.1161,7.9152,0.0953,NaN
2017-09-06 18:00,16.2481,84.73,8.1094,7.8886,0.0974,NaN
2017-09-06 18:30,16.2411,84.7116,8.1085,7.8957,0.097,NaN
2017-09-06 19:00,16.2195,84.7766,8.1186,7.9245,0.0963,NaN
2017-09-06 19:30,16.2096,84.89,8.131,7.9585,0.0942,NaN
2017-09-06 20:00,16.1968,84.8133,8.1254,7.9246,0.0959,NaN
2017-09-06 20:30,16.179,84.82,8.1277,7.8837,0.0969,NaN
2017-09-06 21:00,16.1655,84.8066,8.1271,7.9056,0.0953,NaN
2017-09-06 21:30,16.1521,84.7683,8.1239,7.9834,0.0951,NaN
2017-09-06 22:00,16.1271,84.6333,8.1142,8.0313,0.0924,NaN
2017-09-06 22:30,16.1253,84.5166,8.1021,8.0463,0.0933,NaN
2017-09-06 23:00,16.1145,84.51,8.1023,7.9717,0.0945,NaN
2017-09-06 23:30,16.0973,84.48,8.1011,7.9464,0.094,NaN
2017-09-07 00:00,16.0826,84.445,8.0988,7.9482,0.0971,NaN
2017-09-07 00:30,16.0566,84.3633,8.0939,7.9543,0.0966,NaN
2017-09-07 01:00,16.0415,84.3266,8.0924,7.9463,0.0986,NaN
2017-09-07 01:30,16.0255,84.2033,8.082,7.9445,0.0977,NaN
2017-09-07 02:00,16.0173,84.0583,8.0682,7.9531,0.0989,NaN
2017-09-07 02:30,16.0053,83.915,8.055,7.9525,0.0994,NaN
2017-09-07 03:00,15.9858,83.81,8.047,7.9443,0.0995,NaN
2017-09-07 03:30,15.9676,83.8283,8.0519,7.9353,0.1014,NaN
2017-09-07 04:00,15.9596,83.705,8.0412,7.9633,0.1032,NaN
2017-09-07 04:30,15.9431,83.6333,8.0373,7.9476,0.1019,NaN
2017-09-07 05:00,15.9253,83.6283,8.0393,7.9464,0.1025,NaN
2017-09-07 05:30,15.902,83.4816,8.0294,7.9761,0.1035,NaN
2017-09-07 06:00,15.9073,83.2883,8.0111,7.9969,0.1033,NaN
2017-09-07 06:30,15.9003,83.18,8.0019,7.9745,0.1013,NaN
2017-09-07 07:00,15.8785,83.395,8.0278,7.9492,0.0949,NaN
2017-09-07 07:30,15.8853,83.4516,8.033,7.9277,0.0964,NaN
2017-09-07 08:00,15.897,83.5933,8.0456,7.9347,0.1045,NaN
2017-09-07 08:30,15.9111,83.67,8.052,7.9195,0.1053,NaN
2017-09-07 09:00,15.9236,83.6516,8.0489,7.8992,0.1036,NaN
2017-09-07 09:30,15.9371,83.7033,8.0523,7.8917,0.1075,NaN
2017-09-07 10:00,15.9485,83.84,8.064,7.8981,0.1058,NaN
2017-09-07 10:30,15.9606,83.8566,8.0627,7.9106,0.119,NaN
2017-09-07 11:00,15.9883,83.89,8.0614,7.9475,0.1167,NaN
2017-09-07 11:30,16.008,84.0283,8.0703,7.9149,0.1172,NaN
2017-09-07 12:00,16.018,84.285,8.0933,7.8898,0.1056,NaN
2017-09-07 12:30,16.0073,84.4733,8.1133,7.9282,0.1136,NaN
2017-09-07 13:00,16.0518,84.75,8.1325,8.007,0.1274,NaN
2017-09-07 13:30,16.0783,84.83,8.1355,8.0728,0.102,NaN
2017-09-07 14:00,16.0816,84.9366,8.1456,8.077,0.107,NaN
2017-09-07 14:30,16.1036,85.0233,8.1501,7.9257,0.1118,NaN
2017-09-07 15:00,16.0973,85.0216,8.1507,7.965,0.1,NaN
2017-09-07 15:30,16.1063,85.1066,8.1559,7.9521,0.0979,NaN
2017-09-07 16:00,16.1335,85.4116,8.18,7.9543,0.1004,NaN
2017-09-07 16:30,16.1456,85.525,8.1899,8.043,0.0982,NaN
2017-09-07 17:00,16.1353,85.5516,8.1942,7.9919,0.0987,NaN
2017-09-07 17:30,16.1251,85.4933,8.1899,7.9508,0.0969,NaN
2017-09-07 18:00,16.1141,85.2233,8.1658,7.9548,0.0952,NaN
2017-09-07 18:30,16.101,85.12,8.1584,7.9642,0.0989,NaN
2017-09-07 19:00,16.08,84.9466,8.1461,7.9793,0.0985,NaN
2017-09-07 19:30,16.0535,84.8,8.1373,7.9668,0.0944,NaN
2017-09-07 20:00,16.0408,84.6266,8.1235,7.9203,0.0939,NaN
2017-09-07 20:30,16.0168,84.5833,8.124,7.9484,0.0945,NaN
2017-09-07 21:00,16.0015,84.5016,8.1191,7.9836,0.0928,NaN
2017-09-07 21:30,15.9771,84.4816,8.1204,7.9808,0.0927,NaN
2017-09-07 22:00,15.9623,84.4316,8.1172,7.9269,0.0921,NaN
2017-09-07 22:30,15.9396,84.5033,8.1262,7.9589,0.0952,NaN
2017-09-07 23:00,15.9318,84.5133,8.1276,8.0198,0.0938,NaN
2017-09-07 23:30,15.9193,84.4333,8.12,8.0366,0.0952,NaN
2017-09-08 00:00,15.8991,84.3233,8.111,8.0428,0.0947,NaN
2017-09-08 00:30,15.8838,84.2,8.0993,7.9737,0.0956,NaN
2017-09-08 01:00,15.8766,84.0633,8.0855,7.966,0.0976,NaN
2017-09-08 01:30,15.8641,83.8966,8.0695,7.9752,0.0946,NaN
2017-09-08 02:00,15.8578,83.575,8.0378,7.9214,0.0941,NaN
2017-09-08 02:30,15.854,83.5333,8.0333,7.9458,0.0933,NaN
2017-09-08 03:00,15.8406,83.3033,8.0116,7.9983,0.092,NaN
2017-09-08 03:30,15.8321,83.1533,7.9969,8.0071,0.0933,NaN
2017-09-08 04:00,15.813,83.0583,7.989,7.9779,0.0977,NaN
2017-09-08 04:30,15.8131,83.0083,7.982,7.9722,0.0984,NaN
2017-09-08 05:00,15.7986,82.9916,7.9791,7.9438,0.0985,NaN
2017-09-08 05:30,15.78,82.9633,7.9768,7.9228,0.0985,NaN
2017-09-08 06:00,15.7671,82.9716,7.9775,7.9403,0.0977,NaN
2017-09-08 06:30,15.761,82.895,7.9707,7.9345,0.098,NaN
2017-09-08 07:00,15.7478,82.855,7.9684,7.9302,0.0967,NaN
2017-09-08 07:30,15.7178,83.0383,7.9891,7.8894,0.099,NaN
2017-09-08 08:00,15.727,83.06,7.9869,7.8777,0.0965,NaN
2017-09-08 08:30,15.721,83.1116,7.9916,7.8671,0.095,NaN
2017-09-08 09:00,15.7176,83.135,7.9931,7.9018,0.0925,NaN
2017-09-08 09:30,15.7045,83.3383,8.014,7.9156,0.0947,NaN
2017-09-08 10:00,15.7216,83.3933,8.0156,7.873,0.0956,NaN
2017-09-08 10:30,15.7296,83.505,8.0231,7.8357,0.0973,NaN
2017-09-08 11:00,15.73,83.5983,8.0291,7.8421,0.0933,NaN
2017-09-08 11:30,15.7456,83.7333,8.0355,7.8636,0.1049,NaN
2017-09-08 12:00,15.7728,83.9583,8.0496,7.9047,0.0966,NaN
2017-09-08 12:30,15.7558,84.0116,8.056,7.9513,0.0922,NaN
2017-09-08 13:00,15.7431,83.97,8.0525,7.9637,0.094,NaN
2017-09-08 13:30,15.7436,84.05,8.058,7.9229,0.0948,NaN
2017-09-08 14:00,15.743,84.035,8.0543,7.8376,0.0951,NaN
2017-09-08 14:30,15.7393,84.135,8.0601,7.8514,0.0957,NaN
2017-09-08 15:00,15.7368,84.2783,8.0705,7.9104,0.0938,NaN
2017-09-08 15:30,15.7275,84.315,8.073,7.9189,0.0923,NaN
2017-09-08 16:00,15.725,84.345,8.0742,7.8932,0.0934,NaN
2017-09-08 16:30,15.7128,84.3683,8.0758,7.8949,0.0945,NaN
2017-09-08 17:00,15.7065,84.3766,8.0745,7.8813,0.0969,NaN
2017-09-08 17:30,15.7015,84.41,8.0754,7.8816,0.0977,NaN
2017-09-08 18:00,15.6996,84.3133,8.063,7.891,0.0987,NaN
2017-09-08 18:30,15.6863,84.23,8.0548,7.8779,0.1014,NaN
2017-09-08 19:00,15.6825,84.2966,8.0608,7.8973,0.1014,NaN
2017-09-08 19:30,15.6785,84.2983,8.0592,7.9105,0.104,NaN
2017-09-08 20:00,15.6708,84.2516,8.0551,7.8891,0.1054,NaN
2017-09-08 20:30,15.666,84.0033,8.0299,7.8649,0.1049,NaN
2017-09-08 21:00,15.6551,84.0283,8.0322,7.8368,0.1045,NaN
2017-09-08 21:30,15.655,84.0016,8.0295,7.8543,0.1051,NaN
2017-09-08 22:00,15.6488,83.9933,8.0298,7.8929,0.1044,NaN
2017-09-08 22:30,15.6531,83.92,8.0231,7.9202,0.1073,NaN
2017-09-08 23:00,15.6425,83.895,8.023,7.8716,0.1108,NaN
2017-09-08 23:30,15.6433,83.865,8.0196,7.86,0.1106,NaN
2017-09-09 00:00,15.6333,83.845,8.0201,7.8603,0.1108,NaN
2017-09-09 00:30,15.6225,83.8016,8.018,7.8979,0.1122,NaN
2017-09-09 01:00,15.6148,83.7816,8.0169,7.8816,0.1113,NaN
2017-09-09 01:30,15.6071,83.8866,8.0291,7.8561,0.1163,NaN
2017-09-09 02:00,15.6168,83.93,8.0311,7.8853,0.1203,NaN
2017-09-09 02:30,15.6175,83.8383,8.0223,7.9152,0.1213,NaN
2017-09-09 03:00,15.6058,83.8833,8.0279,7.9207,0.124,NaN
2017-09-09 03:30,15.6085,83.8533,8.0235,7.9535,0.1241,NaN
2017-09-09 04:00,15.5973,83.7666,8.0178,7.9458,0.1251,NaN
2017-09-09 04:30,15.5831,83.7016,8.0134,7.9354,0.1266,NaN
2017-09-09 05:00,15.5876,83.6716,8.0087,7.8905,0.1315,NaN
2017-09-09 05:30,15.5806,83.59,8.0012,7.8884,0.1307,NaN
2017-09-09 06:00,15.5763,83.545,7.9969,7.9204,0.1328,NaN
2017-09-09 06:30,15.577,83.44,7.9855,7.9147,0.1319,NaN
2017-09-09 07:00,15.5686,83.4366,7.9867,7.8982,0.1302,NaN
2017-09-09 07:30,15.5628,83.5183,7.996,7.8843,0.1253,NaN
2017-09-09 08:00,15.5675,83.4816,7.9916,7.8817,0.1188,NaN
2017-09-09 08:30,15.5643,83.64,8.0083,7.8906,0.1255,NaN
2017-09-09 09:00,15.5646,83.645,8.0084,7.902,0.1242,NaN
2017-09-09 09:30,15.5663,83.645,8.0083,7.9039,0.1123,NaN
2017-09-09 10:00,15.5826,83.695,8.0111,7.889,0.1061,NaN
2017-09-09 10:30,15.5891,83.7383,8.0149,7.8702,0.1152,NaN
2017-09-09 11:00,15.5975,83.8683,8.0246,7.8731,0.1025,NaN
2017-09-09 11:30,15.6066,83.9683,8.0319,7.8612,0.1076,NaN
2017-09-09 12:00,15.6028,83.9333,8.0293,7.8606,0.107,NaN
2017-09-09 12:30,15.621,83.985,8.031,7.8484,0.1081,NaN
2017-09-09 13:00,15.6286,84.0416,8.0352,7.848,0.1106,NaN
2017-09-09 13:30,15.6211,83.9783,8.0319,7.8583,0.13,NaN
2017-09-09 14:00,15.607,84.125,8.0482,7.8917,0.1311,NaN
2017-09-09 14:30,15.61,84.2383,8.0585,7.8931,0.1367,NaN
2017-09-09 15:00,15.6076,84.2133,8.0551,7.8606,0.1412,NaN
2017-09-09 15:30,15.6003,84.2866,8.0615,7.8586,0.1417,NaN
2017-09-09 16:00,15.6015,84.3,8.0613,7.8577,0.1319,NaN
2017-09-09 16:30,15.6015,84.235,8.0535,7.9061,0.1525,NaN
2017-09-09 17:00,15.605,84.1333,8.0411,7.9332,0.1572,NaN
2017-09-09 17:30,15.5916,84.11,8.0389,7.8862,0.163,NaN
2017-09-09 18:00,15.58,84.175,8.0446,7.8754,0.167,NaN
2017-09-09 18:30,15.5765,84.2266,8.0469,7.8969,0.1701,NaN
2017-09-09 19:00,15.5593,84.1816,8.0444,7.9208,0.1711,NaN
2017-09-09 19:30,15.5466,84.115,8.0417,7.8604,0.1783,NaN
2017-09-09 20:00,15.5571,84.3966,8.0679,7.8224,0.1858,NaN
2017-09-09 20:30,15.554,84.4133,8.0688,7.832,0.1892,NaN
2017-09-09 21:00,15.562,84.4683,8.0721,7.8913,0.1905,NaN
2017-09-09 21:30,15.5585,84.44,8.0709,7.9256,0.1916,NaN
2017-09-09 22:00,15.5543,84.555,8.0841,7.9304,0.1977,NaN
2017-09-09 22:30,15.5426,84.56,8.0923,7.9141,0.1964,NaN
2017-09-09 23:00,15.5458,84.4666,8.0902,7.944,0.203,NaN
2017-09-09 23:30,15.5366,84.3116,8.0809,7.9435,0.2081,NaN
2017-09-10 00:00,15.5295,84.3166,8.0896,7.9086,0.2127,NaN
2017-09-10 00:30,15.5241,84.275,8.0887,7.9294,0.2157,NaN
2017-09-10 01:00,15.5253,84.06,8.0675,7.9102,0.2191,NaN
2017-09-10 01:30,15.5115,84.0616,8.074,7.9565,0.2223,NaN
2017-09-10 02:00,15.5076,84.0883,8.0805,7.8824,0.2251,NaN
2017-09-10 02:30,15.494,84.0916,8.0862,7.8718,0.2312,NaN
2017-09-10 03:00,15.483,84.0683,8.0877,7.9307,0.2314,NaN
2017-09-10 03:30,15.48,83.8916,8.0724,8.025,0.2332,NaN
2017-09-10 04:00,15.4763,83.72,8.0584,7.9257,0.2378,NaN
2017-09-10 04:30,15.4703,83.4783,8.0374,7.8397,0.2412,NaN
2017-09-10 05:00,15.4583,83.5133,8.0437,7.8589,0.2398,NaN
2017-09-10 05:30,15.4435,83.5833,8.0538,7.8965,0.2413,NaN
2017-09-10 06:00,15.4393,83.5433,8.0524,7.9091,0.242,NaN
2017-09-10 06:30,15.4338,83.4583,8.0466,7.8817,0.2428,NaN
2017-09-10 07:00,15.4283,83.43,8.0466,7.8795,0.2423,NaN
2017-09-10 07:30,15.4221,83.4433,8.0509,7.9172,0.2421,NaN
2017-09-10 08:00,15.4166,83.4333,8.0526,7.9831,0.237,NaN
2017-09-10 08:30,15.4105,83.545,8.0667,8.0233,0.225,NaN
2017-09-10 09:00,15.4106,83.565,8.0702,8.0238,0.2218,NaN
2017-09-10 09:30,15.4085,83.6716,8.0828,8.0076,0.2002,NaN
2017-09-10 10:00,15.432,83.9366,8.1045,8.0113,0.1528,NaN
2017-09-10 10:30,15.4471,84.0166,8.1084,7.9285,0.1134,NaN
2017-09-10 11:00,15.467,84.225,8.1254,7.8179,0.1178,NaN
2017-09-10 11:30,15.4728,84.3,8.1331,7.8097,0.123,NaN
2017-09-10 12:00,15.4828,84.4133,8.1429,7.8282,0.1117,NaN
2017-09-10 12:30,15.5003,84.4566,8.1425,7.8184,0.0949,NaN
2017-09-10 13:00,15.5155,84.4466,8.1375,7.8615,0.0926,NaN
2017-09-10 13:30,15.5558,84.54,8.1375,7.8818,0.0924,NaN
2017-09-10 14:00,15.5983,84.7566,8.1489,7.9278,0.092,NaN
2017-09-10 14:30,15.6415,84.9683,8.1606,7.8629,0.0952,NaN
2017-09-10 15:00,15.6538,85.1366,8.1751,7.8806,0.0924,NaN
2017-09-10 15:30,15.6396,85.1216,8.1756,7.8839,0.0915,NaN
2017-09-10 16:00,15.619,85.1083,8.1778,7.892,0.0925,NaN
2017-09-10 16:30,15.6118,85.1516,8.1839,7.9293,0.0934,NaN
2017-09-10 17:00,15.5915,85.1366,8.1855,7.946,0.0984,NaN
2017-09-10 17:30,15.5791,85.1716,8.1918,7.9601,0.1045,NaN
2017-09-10 18:00,15.5695,85.175,8.1954,7.9286,0.1162,NaN
2017-09-10 18:30,15.5678,85.3816,8.2159,7.9164,0.1306,NaN
2017-09-10 19:00,15.5903,85.7083,8.2449,7.9285,0.1438,NaN
2017-09-10 19:30,15.5925,85.7116,8.2454,7.8718,0.1523,NaN
2017-09-10 20:00,15.5798,85.515,8.2285,7.8631,0.1642,NaN
2017-09-10 20:30,15.5625,85.3866,8.2189,7.8869,0.176,NaN
2017-09-10 21:00,15.5375,85.265,8.2118,7.9038,0.184,NaN
2017-09-10 21:30,15.518,85.17,8.2064,7.9373,0.1929,NaN
2017-09-10 22:00,15.5081,85.0166,8.1937,7.9123,0.2043,NaN
2017-09-10 22:30,15.4965,84.8666,8.1798,7.8799,0.2184,NaN
2017-09-10 23:00,15.4853,84.8166,8.1776,7.8501,0.227,NaN
2017-09-10 23:30,15.4846,84.7966,8.1751,7.8524,0.2296,NaN
2017-09-11 00:00,15.4793,84.735,8.1695,7.872,0.2336,NaN
2017-09-11 00:30,15.4636,84.6066,8.1597,7.9097,0.2342,NaN
2017-09-11 01:00,15.45,84.5383,8.1535,7.9313,0.2376,NaN
2017-09-11 01:30,15.4401,84.4333,8.1434,7.9277,0.2387,NaN
2017-09-11 02:00,15.4246,84.4466,8.1466,7.9467,0.2435,NaN
2017-09-11 02:30,15.411,84.435,8.1473,7.9896,0.2429,NaN
2017-09-11 03:00,15.4016,84.4516,8.1485,7.9339,0.242,NaN
2017-09-11 03:30,15.3755,84.4233,8.1487,7.9278,0.2443,NaN
2017-09-11 04:00,15.367,84.3166,8.1364,7.9529,0.2436,NaN
2017-09-11 04:30,15.3591,84.285,8.1334,7.8636,0.2502,NaN
2017-09-11 05:00,15.3438,84.235,8.1295,7.7938,0.25,NaN
2017-09-11 05:30,15.3288,84.1266,8.1202,7.8412,0.2494,NaN
2017-09-11 06:00,15.3296,83.89,8.0947,7.8721,0.2503,NaN
2017-09-11 06:30,15.3205,83.78,8.0834,7.8854,0.2518,NaN
2017-09-11 07:00,15.3145,83.835,8.0875,7.8669,0.2528,NaN
2017-09-11 07:30,15.3085,83.9533,8.0986,7.8657,0.2488,NaN
2017-09-11 08:00,15.309,83.9516,8.0977,7.8851,0.2491,NaN
2017-09-11 08:30,15.3091,83.97,8.0989,7.8928,0.2419,NaN
2017-09-11 09:00,15.2918,83.8016,8.0849,7.8957,0.219,NaN
2017-09-11 09:30,15.2443,84.1966,8.1312,7.922,0.2035,NaN
2017-09-11 10:00,15.2386,84.215,8.1329,7.996,0.196,NaN
2017-09-11 10:30,15.2458,83.6533,8.0767,8.0676,0.1908,NaN
2017-09-11 11:00,15.2526,83.4916,8.0599,8.0219,0.1374,NaN
2017-09-11 11:30,15.2621,83.5383,8.0624,7.9957,0.0906,NaN
2017-09-11 12:00,15.2685,83.685,8.0744,7.8692,0.092,NaN
2017-09-11 12:30,15.2726,83.8466,8.089,7.9064,0.1024,NaN
2017-09-11 13:00,15.2781,84.1733,8.1193,7.8442,0.1032,NaN
2017-09-11 13:30,15.299,84.6566,8.1621,7.845,0.1125,NaN
2017-09-11 14:00,15.3341,84.98,8.1867,7.8709,0.1135,NaN
2017-09-11 14:30,15.3418,85.3383,8.2208,7.9338,0.1262,NaN
2017-09-11 15:00,15.3396,85.3283,8.2219,7.9315,0.1504,NaN
2017-09-11 15:30,15.3461,85.5316,8.2403,7.9411,0.1496,NaN
2017-09-11 16:00,15.3513,85.6016,8.2468,7.8545,0.1681,NaN
2017-09-11 16:30,15.3488,85.6983,8.2555,7.8465,0.1879,NaN
2017-09-11 17:00,15.3365,85.5733,8.2433,7.9108,0.1981,NaN
2017-09-11 17:30,15.3336,85.625,8.2478,7.9761,0.2004,NaN
2017-09-11 18:00,15.3231,85.27,8.2152,7.9418,0.2145,NaN
